"N0","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","M0P1","M0P2","Class"
0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,-0.0326915844
0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,2,2,0.8234353445
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,2,0,-0.0421497663
1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3008366902
1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,1,0.6594693055
0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,2,2,0.475151759
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,2,0.4079758967
1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,2,0,0,2,-0.0140250683
0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,2,1,0.673963718
0,2,0,1,1,1,2,0,0,2,0,0,1,1,1,1,1,0,2,2,0.1230019899
0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,0.2986243267
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0.4283947244
0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0.5423616136
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,2,0,0,0.6812961591
1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,2,2,0.4628464487
0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,1,1,2,0,0.3462494464
0,0,1,0,1,0,1,0,0,2,0,1,0,0,1,0,1,1,2,1,0.9592954479
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,2,0,2,1,0.9256523938
0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,2,0,1,2,0.8370279547
0,1,0,0,0,0,1,0,1,2,1,0,0,0,1,0,1,1,0,1,0.5520999941
0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,2,0.9113081429
2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.2788633275
1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,2,1,1,2,0.656486287
0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,2,1,0.5976136913
0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0.6197580093
0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0.5706984636
0,0,0,0,1,1,0,1,1,2,1,0,0,1,1,0,2,1,1,1,0.4933344193
0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,2,1.0930790537
0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,1,2,1,0,0.8064361506
0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0.6641312316
1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1.0278513612
0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0.8321540511
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1,1,0.4451385605
0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,1,0.3008189662
0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,1,1,0,0.7175496197
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,0.7659122437
1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0308046255
1,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,1,0,0.4927157011
1,1,0,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,1,0.5176004972
0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,1,0.8117429737
1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.3372297414
1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0.8349594309
0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0234200455
0,1,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,1,2,1,1.0050643302
1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0.5121397906
0,2,0,0,2,0,0,0,0,1,2,0,0,0,1,0,2,0,2,1,1.0455318035
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5358913102
0,1,0,1,0,0,0,0,0,0,2,0,1,2,0,0,1,0,1,1,0.3574120254
0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,2,2,1,1,0.0353573588
1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,1.0267345423
0,0,1,0,0,1,0,1,1,1,1,1,0,2,1,0,0,0,2,0,0.0730766268
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.3222028536
1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,2,2,1,0,0.8988750435
2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0595188364
1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0.5780105531
0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,1,1,0,1,2,0.7744754299
0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,2,0,2,1,0.8660793171
0,1,2,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0.0343217882
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0.202051494
0,2,0,1,1,1,0,0,0,2,0,0,0,0,1,0,1,0,1,1,0.4510245075
0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0.767080935
0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0.6988265462
0,1,0,1,0,0,0,1,1,0,2,1,0,0,0,0,2,0,2,1,0.8745580037
2,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,1,2,0.8449358807
0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,2,2,-0.0976605834
0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1,1,1,0.0943144879
0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,2,-0.1078957946
0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,1,0,1.0125530515
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,1.0860455712
1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0.2496599582
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0.6571913114
0,0,1,0,0,1,1,0,2,1,0,0,0,0,1,0,2,0,1,1,0.5550845435
0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,0,0,2,0.1973129718
1,2,0,0,1,1,1,0,0,1,0,0,0,1,2,0,2,1,0,1,0.7198819523
0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,2,2,0.2225659605
2,2,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,1,2,0,0.4289009028
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,0.3824338541
0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,2,1,0.7939427462
0,0,0,0,0,0,0,2,1,2,0,1,1,2,0,0,0,1,1,0,0.7575348783
0,2,0,0,1,0,1,0,0,2,1,0,0,2,0,0,1,2,0,1,0.4205936893
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0.3305088589
0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0.9764703455
0,1,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,1,1,2,0.5081349242
0,2,0,1,0,1,2,0,1,1,0,0,0,0,0,1,1,1,2,1,0.6851662052
0,1,1,1,0,0,2,0,2,1,0,1,0,2,0,0,2,0,2,1,0.8423816824
0,1,0,1,0,0,1,0,0,0,1,0,0,2,2,0,1,1,2,0,0.3905581605
1,1,0,0,1,1,1,0,2,0,0,1,0,0,1,1,1,1,1,1,0.2993523536
0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2,1,0.9671773455
0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,1,0,0.8976050755
0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,2,0,2,1,0.8222163366
0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0.48561111
2,0,0,0,1,0,1,1,1,2,0,0,0,0,2,0,2,0,1,1,0.4607808005
1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,1.1314181431
0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0.3083008754
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0.4113272471
0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,1,1,2,0.7875596746
0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0136519639
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0.5119591587
1,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2,0.2326737693
0,1,1,0,1,1,1,0,2,1,0,0,0,1,1,0,0,1,1,0,0.811980414
0,1,0,0,1,0,1,0,2,1,1,0,0,1,1,0,2,0,2,1,0.8476874633
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0.0656743186
0,1,0,0,0,0,1,0,2,2,1,0,0,1,1,0,1,2,2,2,0.4154509982
0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1,1,1,0.2909137909
0,0,0,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,2,1,1.0055729062
0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,2,2,1,0.5138984952
0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,1,1,0.1923286211
0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0.549536457
0,1,1,0,0,2,1,1,0,2,0,1,0,0,0,1,1,0,2,1,0.7513936165
0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,1,0,0,0.3645636123
0,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,1,0,1,1,0.4037821548
0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,2,0.7055345726
1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0.9149434696
0,1,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0.8633353317
2,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,2,2,1,0.6212271939
0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,1,1,1,1,0.1482549891
0,0,0,0,1,0,1,1,1,0,1,0,0,1,2,0,2,1,0,2,0.0949246899
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.1066873631
0,1,0,0,1,0,1,0,0,0,2,1,0,1,0,0,2,0,0,1,0.4041813689
1,0,0,0,0,0,1,0,1,1,2,0,1,1,1,0,1,0,1,0,0.760835131
1,1,0,1,0,0,0,1,1,1,2,0,0,1,0,0,1,0,1,0,0.6562316888
0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,2,0,2,1,0.6839376022
0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,2,1,1,0.268544118
0,1,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,1,0.1562994424
0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0.2700513819
0,0,0,0,0,1,1,1,1,0,2,0,0,0,1,0,1,1,1,1,0.22407307
1,2,0,0,1,1,2,0,2,0,2,0,0,1,0,0,1,2,1,2,0.6274440555
0,1,1,0,1,0,1,0,1,0,2,1,0,0,1,0,1,1,1,1,0.5572183249
1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-0.0895285516
0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0.4058217736
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1.008415715
0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1,1,1,0.4521868465
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.7442792922
1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.4059551943
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.4138928377
0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,2,2,2,1,0.9620166244
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2,1,1,0.1512811207
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0.5776146316
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0.6354492387
0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,0,1,0,0.5607846727
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,2,2,0.3561796698
0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0.7608905359
1,0,0,0,0,1,1,0,2,1,2,0,0,0,1,0,1,1,1,2,0.6788039402
0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,2,2,1,0.8052705724
0,2,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,2,1,0.3950664912
1,1,1,0,1,0,2,0,1,1,0,0,1,1,0,0,1,2,1,0,0.6407184851
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0.280435752
0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0.2716703845
0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,1,2,1,0.3981751788
0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,2,1,0.787807573
0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0.3372260103
1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0.1394536678
0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0.6520108516
0,0,1,0,1,1,0,0,1,1,1,0,1,2,0,0,2,1,1,0,0.709653767
0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0.9436249672
0,1,0,0,0,1,2,0,0,1,0,0,0,2,0,0,2,2,0,2,0.1724487688
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0.7768552341
0,1,0,0,1,1,1,0,2,1,1,1,0,1,0,0,1,0,1,1,0.1731123151
0,0,0,0,0,1,1,1,1,2,1,0,0,1,1,0,1,1,2,1,0.6227451311
1,2,0,0,1,0,2,0,1,0,1,0,0,0,0,0,2,2,1,2,1.2660410099
0,0,0,0,0,1,2,0,1,0,1,1,0,0,1,0,2,2,1,1,0.3718182233
0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.5507091932
0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0.7456858467
0,2,1,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,1,2,0.6254348221
0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,1,0,0.7458078206
0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,1,1,1,0,0.7866952113
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.3504832028
0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,2,2,1,0.3771061056
0,1,0,1,0,0,2,0,0,2,1,0,0,2,0,0,1,0,1,0,0.4322413617
0,2,1,2,0,0,1,0,1,2,0,0,0,1,1,1,0,0,2,2,0.5790982151
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0.5092164853
0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,0,2,2,0.1566411069
0,1,0,1,0,0,2,1,1,0,0,0,0,1,1,0,1,1,0,2,0.2981450062
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,1,2,0.7332955052
0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,1,1,2,0.7401762123
0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,1,2,1,0.9198892549
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2066278399
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0.2116194352
0,0,0,0,0,1,2,0,2,1,2,0,0,0,0,1,1,1,1,1,0.1458223969
0,2,0,0,0,1,2,0,0,1,1,0,0,1,0,0,2,0,0,0,0.2192661084
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0.8342996934
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.549177077
1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,2,1,0,0.8641045559
0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,0.3290479803
0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0.7193735086
0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0.6081970206
1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0.5150478556
0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,2,0.5867874469
0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,2,1,1,0.0085322517
0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0.0874920331
0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0.4550594937
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0.2316908464
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0.2556955232
0,1,0,0,1,1,0,1,0,2,0,0,1,0,0,0,1,1,0,2,0.2546180032
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,1,0.6771177152
0,2,0,0,0,0,0,2,1,1,0,0,1,1,1,0,1,2,1,2,0.6698087716
0,1,0,1,1,1,0,0,2,1,0,0,0,0,1,0,1,1,1,1,0.1033566074
1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,2,0,1,1,0.1196421581
0,2,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0.3148483013
0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,2,0,1,1,0.2682085217
0,2,0,0,0,0,0,1,0,2,1,0,1,1,0,0,1,0,0,1,0.568132637
0,1,0,0,0,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0.6141539281
0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,2,1,2,1,0.4935725106
0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.7572800886
0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,2,0.3582221308
0,1,0,2,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,1,0.7199339182
0,0,0,1,0,2,1,0,0,2,1,0,0,0,0,1,0,1,1,0,0.6543490134
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0.2380878692
1,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,1,0,2,1,0.7690273434
1,0,0,0,0,1,2,0,1,2,1,0,0,1,0,0,1,0,0,1,0.862041823
1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0.6324001898
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0.5689654817
0,0,0,0,1,1,1,1,2,1,1,1,1,0,1,0,1,0,1,1,0.1444831916
1,1,0,0,0,0,0,1,2,1,0,0,1,2,1,1,1,0,1,1,0.2250910116
0,2,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,2,0.3806465539
0,0,1,0,0,1,1,0,1,1,2,1,0,0,1,0,0,0,0,1,0.1397489252
0,0,1,0,0,1,1,0,1,2,1,0,0,2,1,0,1,1,1,1,0.0813792614
1,1,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0.9930720259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1659010016
1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1,0,1,2,0.6554539718
1,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,2,0.2100468675
0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0.6875252159
1,2,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,2,1,0.8709247709
0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,1.0460273914
0,1,0,1,0,1,1,0,2,2,1,0,0,0,0,0,2,2,1,0,0.7994388028
0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0.4301528668
0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,2,0.660914194
0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,2,0.819413193
0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0.8019852236
0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0.6722039718
0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,2,0,1,0.728654318
0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,2,1,0.8170499518
0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,1,1,2,0.9007150359
1,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,2,0,0,1,0.4309502576
0,0,0,0,0,0,1,0,1,2,1,0,0,1,1,0,0,0,2,0,0.3203267063
0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1.1390420374
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0.2317823557
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0.8098638304
0,1,0,1,1,0,0,0,1,1,2,0,0,0,0,1,0,1,1,2,0.5879094615
0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0.7019180442
0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,2,1,0.6042646596
0,1,1,0,0,0,0,1,1,2,1,1,0,1,1,0,1,0,2,2,0.6835052758
0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0.8485394042
0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0.2799214072
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0.8487903695
0,1,0,1,1,0,1,1,0,2,1,0,0,0,1,0,2,1,2,1,0.5667632758
1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0.6784305082
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6229482601
0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0.5249454481
0,1,0,0,1,1,1,0,2,0,0,0,0,0,2,0,2,1,1,1,0.3739723865
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0.6933715991
0,0,0,0,0,0,0,1,2,1,2,0,0,1,2,0,2,1,1,0,0.7148097331
0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0.550317912
0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0.4340303594
0,2,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0.5521655312
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0.5763875294
0,1,0,1,0,0,0,0,2,0,2,0,0,1,0,0,1,1,2,1,0.7550931249
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0.2868435813
0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,2,1,1,0.3916533921
1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,2,2,2,-0.0860169445
1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0.314071248
0,1,0,1,0,2,0,0,2,1,1,0,0,1,1,0,1,1,1,1,0.1303872363
0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0.2730042809
0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2,1,1,0.3458316659
0,1,1,0,0,0,0,0,0,1,1,0,1,2,0,0,2,1,2,2,0.2118329123
0,2,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,2,1,0.666716379
1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.3367142168
0,1,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0.433956313
0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,1,0.8046346354
1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,1,2,2,0.2715889064
1,2,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,0,2,0,0.5000791542
1,0,1,0,0,0,2,0,1,1,1,0,1,0,1,0,0,0,2,1,0.7593685294
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,2,0.7302806211
0,1,0,0,1,0,1,1,1,2,2,0,0,0,0,1,1,2,1,0,0.5044116711
0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.4051573672
0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,1,0.7211863036
0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,1,1,0.4668193996
0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0.5824204927
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,-0.0273942543
0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,2,2,0.3684020645
1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0.4849272133
0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,2,0.1667270652
0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0.5258088815
0,0,1,0,0,0,2,0,0,2,1,0,0,1,1,0,1,1,1,0,0.6438633684
0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,1,1,2,1,0.8269252647
1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0.2729352423
0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,1,0,1.1160072998
0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,1,0,2,0.4445056868
1,1,0,0,0,1,0,0,0,1,1,0,0,1,2,0,1,1,2,0,0.6324213591
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,1,0.779995018
0,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,1,0,2,0,0.5228380569
0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,2,0.6384696635
1,1,0,0,0,2,2,0,2,1,1,0,1,0,0,0,1,1,1,2,0.6661851654
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,1.1544419674
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0.3029384625
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,0.3886092888
